CMDLINE /usr/bin/python3 MemoryLeakTests.py
MEM 3989.222656 1687042741.5193
MEM 3989.222656 1687042741.6198
MEM 3989.222656 1687042741.7203
MEM 3989.222656 1687042741.8209
MEM 3989.222656 1687042741.9214
MEM 3989.222656 1687042742.0219
MEM 3989.222656 1687042742.1225
MEM 3989.222656 1687042742.2230
MEM 3989.222656 1687042742.3236
MEM 3989.222656 1687042742.4241
MEM 3989.222656 1687042742.5246
MEM 3989.222656 1687042742.6251
MEM 3989.222656 1687042742.7257
MEM 3989.222656 1687042742.8262
MEM 3989.222656 1687042742.9267
MEM 3989.222656 1687042743.0272
MEM 3989.222656 1687042743.1277
MEM 3989.222656 1687042743.2284
MEM 3989.222656 1687042743.3290
MEM 3989.222656 1687042743.4296
MEM 3989.222656 1687042743.5301
MEM 3989.222656 1687042743.6306
MEM 3989.222656 1687042743.7311
MEM 3989.222656 1687042743.8316
MEM 3989.222656 1687042743.9322
MEM 3989.222656 1687042744.0327
MEM 3989.222656 1687042744.1332
MEM 3989.222656 1687042744.2338
MEM 3989.222656 1687042744.3343
MEM 3989.222656 1687042744.4348
MEM 3989.222656 1687042744.5354
MEM 3989.222656 1687042744.6359
MEM 3989.222656 1687042744.7364
MEM 3989.222656 1687042744.8369
MEM 3989.222656 1687042744.9375
MEM 3989.222656 1687042745.0380
MEM 3989.222656 1687042745.1386
MEM 3989.222656 1687042745.2391
MEM 3989.222656 1687042745.3396
MEM 3989.222656 1687042745.4402
MEM 3989.222656 1687042745.5407
MEM 3989.222656 1687042745.6412
MEM 3989.222656 1687042745.7417
MEM 3989.222656 1687042745.8422
MEM 3989.222656 1687042745.9428
MEM 3989.222656 1687042746.0433
MEM 3989.222656 1687042746.1439
MEM 3989.222656 1687042746.2444
MEM 3989.222656 1687042746.3449
MEM 3989.222656 1687042746.4455
MEM 3989.222656 1687042746.5461
MEM 3989.222656 1687042746.6466
MEM 3989.222656 1687042746.7471
MEM 3989.222656 1687042746.8476
MEM 3989.222656 1687042746.9482
MEM 3989.222656 1687042747.0487
MEM 3989.222656 1687042747.1493
MEM 3989.222656 1687042747.2498
MEM 3989.222656 1687042747.3503
MEM 3989.222656 1687042747.4508
MEM 3989.222656 1687042747.5514
MEM 3989.222656 1687042747.6519
MEM 3989.222656 1687042747.7524
MEM 3989.222656 1687042747.8529
MEM 3989.222656 1687042747.9535
MEM 3989.222656 1687042748.0540
MEM 3989.222656 1687042748.1545
MEM 3989.222656 1687042748.2550
MEM 3989.222656 1687042748.3555
MEM 3989.222656 1687042748.4560
MEM 3989.222656 1687042748.5565
MEM 3989.222656 1687042748.6570
MEM 3989.222656 1687042748.7576
MEM 3989.222656 1687042748.8581
MEM 3989.222656 1687042748.9586
MEM 3989.222656 1687042749.0591
MEM 3989.222656 1687042749.1597
MEM 3989.222656 1687042749.2603
MEM 3989.222656 1687042749.3608
MEM 3989.222656 1687042749.4614
MEM 3989.222656 1687042749.5619
MEM 3989.222656 1687042749.6624
MEM 3989.222656 1687042749.7629
MEM 3989.222656 1687042749.8634
MEM 3989.222656 1687042749.9640
MEM 3989.222656 1687042750.0645
MEM 3989.222656 1687042750.1651
MEM 3989.222656 1687042750.2656
MEM 3989.222656 1687042750.3661
MEM 3989.222656 1687042750.4666
MEM 3989.222656 1687042750.5671
MEM 3989.222656 1687042750.6676
MEM 3989.222656 1687042750.7682
MEM 3989.222656 1687042750.8687
MEM 3989.222656 1687042750.9692
MEM 3989.222656 1687042751.0697
MEM 3989.222656 1687042751.1702
MEM 3989.222656 1687042751.2708
MEM 3989.222656 1687042751.3713
MEM 3989.222656 1687042751.4718
MEM 3989.222656 1687042751.5724
MEM 3989.222656 1687042751.6729
MEM 3989.222656 1687042751.7734
MEM 3989.222656 1687042751.8740
MEM 3989.222656 1687042751.9745
MEM 3989.222656 1687042752.0750
MEM 3989.222656 1687042752.1756
MEM 3989.222656 1687042752.2762
MEM 3989.222656 1687042752.3767
MEM 3989.222656 1687042752.4772
MEM 3989.222656 1687042752.5777
MEM 3989.222656 1687042752.6783
MEM 3989.222656 1687042752.7788
MEM 3989.222656 1687042752.8793
MEM 3989.222656 1687042752.9798
MEM 3989.222656 1687042753.0803
MEM 3989.222656 1687042753.1809
MEM 3989.222656 1687042753.2815
MEM 3989.222656 1687042753.3820
MEM 3989.222656 1687042753.4825
MEM 3989.222656 1687042753.5831
MEM 3989.222656 1687042753.6836
MEM 3989.222656 1687042753.7841
MEM 3989.222656 1687042753.8847
MEM 3989.222656 1687042753.9852
MEM 3989.222656 1687042754.0857
MEM 3989.222656 1687042754.1863
MEM 3989.222656 1687042754.2868
MEM 3989.222656 1687042754.3874
MEM 3989.222656 1687042754.4879
MEM 3989.222656 1687042754.5884
MEM 3989.222656 1687042754.6889
MEM 3989.222656 1687042754.7895
MEM 3989.222656 1687042754.8900
MEM 3989.222656 1687042754.9905
MEM 3989.222656 1687042755.0910
MEM 3989.222656 1687042755.1916
MEM 3989.222656 1687042755.2922
MEM 3989.222656 1687042755.3927
MEM 3989.222656 1687042755.4932
MEM 3989.222656 1687042755.5937
MEM 3989.222656 1687042755.6943
MEM 3989.222656 1687042755.7948
MEM 3989.222656 1687042755.8953
MEM 3989.222656 1687042755.9958
MEM 3989.222656 1687042756.0963
MEM 3989.222656 1687042756.1970
MEM 3989.222656 1687042756.2975
MEM 3989.222656 1687042756.3981
MEM 3989.222656 1687042756.4986
MEM 3989.222656 1687042756.5991
MEM 3989.222656 1687042756.6997
MEM 3989.222656 1687042756.8002
MEM 3989.222656 1687042756.9007
MEM 3989.222656 1687042757.0013
MEM 3989.222656 1687042757.1018
MEM 3989.222656 1687042757.2024
MEM 3989.222656 1687042757.3029
MEM 3989.222656 1687042757.4034
MEM 3989.222656 1687042757.5039
MEM 3989.222656 1687042757.6045
MEM 3989.222656 1687042757.7050
MEM 3989.222656 1687042757.8055
MEM 3989.222656 1687042757.9061
MEM 3989.222656 1687042758.0066
MEM 3989.222656 1687042758.1071
MEM 3989.222656 1687042758.2077
MEM 3989.222656 1687042758.3082
MEM 3989.222656 1687042758.4088
MEM 3989.222656 1687042758.5093
MEM 3989.222656 1687042758.6098
MEM 3989.222656 1687042758.7104
MEM 3989.222656 1687042758.8110
MEM 3989.222656 1687042758.9115
MEM 3989.222656 1687042759.0120
MEM 3989.222656 1687042759.1125
MEM 3989.222656 1687042759.2131
MEM 3989.222656 1687042759.3136
MEM 3989.222656 1687042759.4141
MEM 3989.222656 1687042759.5147
MEM 3989.222656 1687042759.6152
MEM 3989.222656 1687042759.7157
MEM 3989.222656 1687042759.8162
MEM 3989.222656 1687042759.9168
MEM 3989.222656 1687042760.0173
MEM 3989.222656 1687042760.1178
MEM 3989.222656 1687042760.2184
MEM 3989.222656 1687042760.3189
MEM 3989.222656 1687042760.4194
MEM 3989.222656 1687042760.5199
MEM 3989.222656 1687042760.6205
MEM 3989.222656 1687042760.7210
MEM 3989.222656 1687042760.8215
MEM 3989.222656 1687042760.9221
MEM 3989.222656 1687042761.0226
MEM 3989.222656 1687042761.1230
MEM 3989.222656 1687042761.2236
MEM 3989.222656 1687042761.3241
MEM 3989.222656 1687042761.4246
MEM 3989.222656 1687042761.5252
MEM 3989.222656 1687042761.6257
MEM 3989.222656 1687042761.7262
MEM 3989.222656 1687042761.8268
MEM 3989.222656 1687042761.9273
MEM 3989.222656 1687042762.0278
MEM 3989.222656 1687042762.1283
MEM 3989.222656 1687042762.2289
MEM 3989.222656 1687042762.3295
MEM 3989.222656 1687042762.4300
MEM 3989.222656 1687042762.5305
MEM 3989.222656 1687042762.6311
MEM 3989.222656 1687042762.7316
MEM 3989.222656 1687042762.8321
MEM 3989.222656 1687042762.9326
MEM 3989.222656 1687042763.0332
MEM 3989.222656 1687042763.1337
MEM 3989.222656 1687042763.2342
MEM 3989.222656 1687042763.3347
MEM 3989.222656 1687042763.4353
MEM 3989.222656 1687042763.5358
MEM 3989.222656 1687042763.6363
MEM 3989.222656 1687042763.7368
MEM 3989.222656 1687042763.8374
MEM 3989.222656 1687042763.9379
MEM 3989.222656 1687042764.0385
MEM 3989.222656 1687042764.1390
MEM 3989.222656 1687042764.2395
MEM 3989.222656 1687042764.3400
MEM 3989.222656 1687042764.4406
MEM 3989.222656 1687042764.5411
MEM 3989.222656 1687042764.6416
MEM 3989.222656 1687042764.7421
MEM 3989.222656 1687042764.8426
MEM 3989.222656 1687042764.9432
MEM 3989.222656 1687042765.0437
MEM 3989.222656 1687042765.1442
MEM 3989.222656 1687042765.2448
MEM 3989.222656 1687042765.3453
MEM 3989.222656 1687042765.4459
MEM 3989.222656 1687042765.5464
MEM 3989.222656 1687042765.6469
MEM 3989.222656 1687042765.7474
MEM 3989.222656 1687042765.8479
MEM 3989.222656 1687042765.9485
MEM 3989.222656 1687042766.0490
MEM 3989.222656 1687042766.1496
MEM 3989.222656 1687042766.2500
MEM 3989.222656 1687042766.3506
MEM 3989.222656 1687042766.4511
MEM 3989.222656 1687042766.5516
MEM 3989.222656 1687042766.6521
MEM 3989.222656 1687042766.7526
MEM 3989.222656 1687042766.8532
MEM 3989.222656 1687042766.9538
MEM 3989.222656 1687042767.0543
MEM 3989.222656 1687042767.1548
MEM 3989.222656 1687042767.2554
MEM 3989.222656 1687042767.3559
MEM 3989.222656 1687042767.4564
MEM 3989.222656 1687042767.5569
MEM 3989.222656 1687042767.6575
MEM 3989.222656 1687042767.7580
MEM 3989.222656 1687042767.8585
MEM 3989.222656 1687042767.9591
MEM 3989.222656 1687042768.0596
MEM 3989.222656 1687042768.1601
MEM 3989.222656 1687042768.2607
MEM 3989.222656 1687042768.3612
MEM 3989.222656 1687042768.4617
MEM 3989.222656 1687042768.5622
MEM 3989.222656 1687042768.6628
MEM 3989.222656 1687042768.7633
MEM 3989.222656 1687042768.8638
MEM 3989.222656 1687042768.9644
MEM 3989.222656 1687042769.0649
MEM 3989.222656 1687042769.1655
MEM 3989.222656 1687042769.2660
MEM 3989.222656 1687042769.3665
MEM 3989.222656 1687042769.4670
MEM 3989.222656 1687042769.5675
MEM 3989.222656 1687042769.6680
MEM 3989.222656 1687042769.7686
MEM 3989.222656 1687042769.8691
MEM 3989.222656 1687042769.9696
MEM 3989.222656 1687042770.0702
MEM 3989.222656 1687042770.1707
MEM 3989.222656 1687042770.2712
MEM 3989.222656 1687042770.3717
MEM 3989.222656 1687042770.4723
MEM 3989.222656 1687042770.5728
MEM 3989.222656 1687042770.6733
MEM 3989.222656 1687042770.7738
MEM 3989.222656 1687042770.8744
MEM 3989.222656 1687042770.9749
MEM 3989.222656 1687042771.0754
MEM 3989.222656 1687042771.1760
MEM 3989.222656 1687042771.2765
MEM 3989.222656 1687042771.3770
MEM 3989.222656 1687042771.4776
MEM 3989.222656 1687042771.5781
MEM 3989.222656 1687042771.6786
MEM 3989.222656 1687042771.7792
MEM 3989.222656 1687042771.8797
MEM 3989.222656 1687042771.9802
MEM 3989.222656 1687042772.0808
MEM 3989.222656 1687042772.1814
MEM 3989.222656 1687042772.2820
MEM 3989.222656 1687042772.3825
MEM 3989.222656 1687042772.4830
MEM 3989.222656 1687042772.5835
MEM 3989.222656 1687042772.6841
MEM 3989.222656 1687042772.7846
MEM 3989.222656 1687042772.8851
MEM 3989.222656 1687042772.9856
MEM 3989.222656 1687042773.0862
MEM 3989.222656 1687042773.1868
MEM 3989.222656 1687042773.2873
MEM 3989.222656 1687042773.3878
MEM 3989.222656 1687042773.4883
MEM 3989.222656 1687042773.5889
MEM 3989.222656 1687042773.6894
MEM 3989.222656 1687042773.7899
MEM 3989.222656 1687042773.8904
MEM 3989.222656 1687042773.9910
MEM 3989.222656 1687042774.0915
MEM 3989.222656 1687042774.1921
MEM 3989.222656 1687042774.2926
MEM 3989.222656 1687042774.3931
MEM 3989.222656 1687042774.4937
MEM 3989.222656 1687042774.5942
MEM 3989.222656 1687042774.6947
MEM 3989.222656 1687042774.7952
MEM 3989.222656 1687042774.8958
MEM 3989.222656 1687042774.9963
MEM 3989.222656 1687042775.0968
MEM 3989.222656 1687042775.1974
MEM 3989.222656 1687042775.2979
MEM 3989.222656 1687042775.3983
MEM 3989.222656 1687042775.4989
MEM 3989.222656 1687042775.5994
MEM 3989.222656 1687042775.6999
MEM 3989.222656 1687042775.8004
MEM 3989.222656 1687042775.9009
MEM 3989.222656 1687042776.0015
MEM 3989.222656 1687042776.1020
MEM 3989.222656 1687042776.2026
MEM 3989.222656 1687042776.3032
MEM 3989.222656 1687042776.4037
MEM 3989.222656 1687042776.5042
MEM 3989.222656 1687042776.6047
MEM 3989.222656 1687042776.7053
MEM 3989.222656 1687042776.8058
MEM 3989.222656 1687042776.9063
MEM 3989.222656 1687042777.0069
MEM 3989.222656 1687042777.1074
MEM 3989.222656 1687042777.2080
MEM 3989.222656 1687042777.3086
MEM 3989.222656 1687042777.4091
MEM 3989.222656 1687042777.5096
MEM 3989.222656 1687042777.6102
MEM 3989.222656 1687042777.7107
MEM 3989.222656 1687042777.8112
MEM 3989.222656 1687042777.9117
MEM 3989.222656 1687042778.0122
MEM 3989.222656 1687042778.1127
MEM 3989.222656 1687042778.2134
MEM 3989.222656 1687042778.3139
MEM 3989.222656 1687042778.4144
MEM 3989.222656 1687042778.5150
MEM 3989.222656 1687042778.6155
MEM 3989.222656 1687042778.7160
MEM 3989.222656 1687042778.8165
MEM 3989.222656 1687042778.9170
MEM 3989.222656 1687042779.0176
MEM 3989.222656 1687042779.1182
MEM 3989.222656 1687042779.2188
MEM 3989.222656 1687042779.3193
MEM 3989.222656 1687042779.4199
MEM 3989.222656 1687042779.5204
MEM 3989.222656 1687042779.6209
MEM 3989.222656 1687042779.7215
MEM 3989.222656 1687042779.8220
MEM 3989.222656 1687042779.9225
MEM 3989.222656 1687042780.0230
MEM 3989.222656 1687042780.1235
MEM 3989.222656 1687042780.2241
MEM 3989.222656 1687042780.3247
MEM 3989.222656 1687042780.4252
MEM 3989.222656 1687042780.5257
MEM 3989.222656 1687042780.6262
MEM 3989.222656 1687042780.7268
MEM 3989.222656 1687042780.8273
MEM 3989.222656 1687042780.9278
MEM 3989.222656 1687042781.0283
MEM 3989.222656 1687042781.1288
MEM 3989.222656 1687042781.2295
MEM 3989.222656 1687042781.3299
MEM 3989.222656 1687042781.4305
MEM 3989.222656 1687042781.5310
MEM 3989.222656 1687042781.6315
MEM 3989.222656 1687042781.7320
MEM 3989.222656 1687042781.8325
MEM 3989.222656 1687042781.9331
MEM 3989.222656 1687042782.0336
MEM 3989.222656 1687042782.1342
MEM 3989.222656 1687042782.2347
MEM 3989.222656 1687042782.3353
MEM 3989.222656 1687042782.4358
MEM 3989.222656 1687042782.5364
MEM 3989.222656 1687042782.6369
MEM 3989.222656 1687042782.7374
MEM 3989.222656 1687042782.8380
MEM 3989.222656 1687042782.9385
MEM 3989.222656 1687042783.0390
MEM 3989.222656 1687042783.1395
MEM 3989.222656 1687042783.2401
MEM 3989.222656 1687042783.3406
MEM 3989.222656 1687042783.4411
MEM 3989.222656 1687042783.5417
MEM 3989.222656 1687042783.6422
MEM 3989.222656 1687042783.7427
MEM 3989.222656 1687042783.8432
MEM 3989.222656 1687042783.9437
MEM 3989.222656 1687042784.0442
MEM 3989.222656 1687042784.1448
MEM 3989.222656 1687042784.2454
MEM 3989.222656 1687042784.3458
MEM 3989.222656 1687042784.4464
MEM 3989.222656 1687042784.5469
MEM 3989.222656 1687042784.6474
MEM 3989.222656 1687042784.7479
MEM 3989.222656 1687042784.8484
MEM 3989.222656 1687042784.9490
MEM 3989.222656 1687042785.0495
MEM 3989.222656 1687042785.1500
MEM 3989.222656 1687042785.2505
MEM 3989.222656 1687042785.3510
MEM 3989.222656 1687042785.4516
MEM 3989.222656 1687042785.5521
MEM 3989.222656 1687042785.6526
MEM 3989.222656 1687042785.7531
MEM 3989.222656 1687042785.8536
MEM 3989.222656 1687042785.9541
MEM 3989.222656 1687042786.0547
MEM 3989.222656 1687042786.1552
MEM 3989.222656 1687042786.2557
MEM 3989.222656 1687042786.3562
MEM 3989.222656 1687042786.4568
MEM 3989.222656 1687042786.5573
MEM 3989.222656 1687042786.6578
MEM 3989.222656 1687042786.7583
MEM 3989.222656 1687042786.8589
MEM 3989.222656 1687042786.9594
MEM 3989.222656 1687042787.0599
MEM 3989.222656 1687042787.1605
MEM 3989.222656 1687042787.2610
MEM 3989.222656 1687042787.3616
MEM 3989.222656 1687042787.4622
MEM 3989.222656 1687042787.5627
MEM 3989.222656 1687042787.6632
MEM 3989.222656 1687042787.7637
MEM 3989.222656 1687042787.8642
MEM 3989.222656 1687042787.9647
MEM 3989.222656 1687042788.0653
MEM 3989.222656 1687042788.1658
MEM 3989.222656 1687042788.2663
MEM 3989.222656 1687042788.3668
MEM 3989.222656 1687042788.4674
MEM 3989.222656 1687042788.5679
MEM 3989.222656 1687042788.6684
MEM 3989.222656 1687042788.7689
MEM 3989.222656 1687042788.8695
MEM 3989.222656 1687042788.9699
MEM 3989.222656 1687042789.0705
MEM 3989.222656 1687042789.1710
MEM 3989.222656 1687042789.2716
MEM 3989.222656 1687042789.3721
MEM 3989.222656 1687042789.4726
MEM 3989.222656 1687042789.5731
MEM 3989.222656 1687042789.6736
MEM 3989.222656 1687042789.7741
MEM 3989.222656 1687042789.8747
MEM 3989.222656 1687042789.9752
MEM 3989.222656 1687042790.0757
MEM 3989.222656 1687042790.1763
MEM 3989.222656 1687042790.2768
MEM 3989.222656 1687042790.3774
MEM 3989.222656 1687042790.4779
MEM 3989.222656 1687042790.5784
MEM 3989.222656 1687042790.6789
MEM 3989.222656 1687042790.7794
MEM 3989.222656 1687042790.8799
MEM 3989.222656 1687042790.9804
MEM 3989.222656 1687042791.0810
MEM 3989.222656 1687042791.1815
MEM 3989.222656 1687042791.2821
MEM 3989.222656 1687042791.3826
MEM 3989.222656 1687042791.4831
MEM 3989.222656 1687042791.5836
MEM 3989.222656 1687042791.6842
MEM 3989.222656 1687042791.7847
MEM 3989.222656 1687042791.8852
MEM 3989.222656 1687042791.9857
MEM 3989.222656 1687042792.0862
MEM 3989.222656 1687042792.1868
MEM 3989.222656 1687042792.2873
MEM 3989.222656 1687042792.3878
MEM 3989.222656 1687042792.4883
MEM 3989.222656 1687042792.5889
MEM 3989.222656 1687042792.6894
MEM 3989.222656 1687042792.7900
MEM 3989.222656 1687042792.8905
MEM 3989.222656 1687042792.9910
MEM 3989.222656 1687042793.0915
MEM 3989.222656 1687042793.1921
MEM 3989.222656 1687042793.2926
MEM 3989.222656 1687042793.3931
MEM 3989.222656 1687042793.4937
MEM 3989.222656 1687042793.5942
MEM 3989.222656 1687042793.6947
MEM 3989.222656 1687042793.7952
MEM 3989.222656 1687042793.8957
MEM 3989.222656 1687042793.9963
MEM 3989.222656 1687042794.0968
MEM 3989.222656 1687042794.1974
MEM 3989.222656 1687042794.2980
MEM 3989.222656 1687042794.3985
MEM 3989.222656 1687042794.4990
MEM 3989.222656 1687042794.5996
MEM 3989.222656 1687042794.7001
MEM 3989.222656 1687042794.8006
MEM 3989.222656 1687042794.9011
MEM 3989.222656 1687042795.0016
MEM 3989.222656 1687042795.1021
MEM 3989.222656 1687042795.2028
MEM 3989.222656 1687042795.3033
MEM 3989.222656 1687042795.4037
MEM 3989.222656 1687042795.5043
MEM 3989.222656 1687042795.6048
MEM 3989.222656 1687042795.7054
MEM 3989.222656 1687042795.8058
MEM 3989.222656 1687042795.9063
MEM 3989.222656 1687042796.0068
MEM 3989.222656 1687042796.1073
MEM 3989.222656 1687042796.2079
MEM 3989.222656 1687042796.3084
MEM 3989.222656 1687042796.4090
MEM 3989.222656 1687042796.5095
MEM 3989.222656 1687042796.6100
MEM 3989.222656 1687042796.7105
MEM 3989.222656 1687042796.8110
MEM 3989.222656 1687042796.9115
MEM 3989.222656 1687042797.0120
MEM 3989.222656 1687042797.1126
MEM 3989.222656 1687042797.2131
MEM 3989.222656 1687042797.3136
MEM 3989.222656 1687042797.4141
MEM 3989.222656 1687042797.5147
MEM 3989.222656 1687042797.6152
MEM 3989.222656 1687042797.7157
MEM 3989.222656 1687042797.8163
MEM 3989.222656 1687042797.9168
MEM 3989.222656 1687042798.0173
MEM 3989.222656 1687042798.1178
MEM 3989.222656 1687042798.2184
MEM 3989.222656 1687042798.3189
MEM 3989.222656 1687042798.4195
MEM 3989.222656 1687042798.5200
MEM 3989.222656 1687042798.6205
MEM 3989.222656 1687042798.7210
MEM 3989.222656 1687042798.8215
MEM 3989.222656 1687042798.9221
MEM 3989.222656 1687042799.0226
MEM 3989.222656 1687042799.1231
MEM 3989.222656 1687042799.2237
MEM 3989.222656 1687042799.3242
MEM 3989.222656 1687042799.4247
MEM 3989.222656 1687042799.5252
MEM 3989.222656 1687042799.6257
MEM 3989.222656 1687042799.7262
MEM 3989.222656 1687042799.8267
MEM 3989.222656 1687042799.9273
MEM 3989.222656 1687042800.0278
MEM 3989.222656 1687042800.1283
MEM 3989.222656 1687042800.2289
MEM 3989.222656 1687042800.3294
MEM 3989.222656 1687042800.4299
MEM 3989.222656 1687042800.5305
MEM 3989.222656 1687042800.6310
MEM 3989.222656 1687042800.7315
MEM 3989.222656 1687042800.8320
MEM 3989.222656 1687042800.9325
MEM 3989.222656 1687042801.0330
MEM 3989.222656 1687042801.1335
MEM 3989.222656 1687042801.2341
MEM 3989.222656 1687042801.3346
MEM 3989.222656 1687042801.4351
MEM 3989.222656 1687042801.5356
MEM 3989.222656 1687042801.6361
MEM 3989.222656 1687042801.7367
MEM 3989.222656 1687042801.8372
MEM 3989.222656 1687042801.9377
MEM 3989.222656 1687042802.0382
MEM 3989.222656 1687042802.1388
MEM 3989.222656 1687042802.2393
MEM 3989.222656 1687042802.3399
MEM 3989.222656 1687042802.4404
MEM 3989.222656 1687042802.5409
MEM 3989.222656 1687042802.6414
MEM 3989.222656 1687042802.7419
MEM 3989.222656 1687042802.8425
MEM 3989.222656 1687042802.9430
MEM 3989.222656 1687042803.0435
MEM 3989.222656 1687042803.1441
MEM 3989.222656 1687042803.2446
MEM 3989.222656 1687042803.3452
MEM 3989.222656 1687042803.4457
MEM 3989.222656 1687042803.5462
MEM 3989.222656 1687042803.6467
MEM 3989.222656 1687042803.7472
MEM 3989.222656 1687042803.8477
MEM 3989.222656 1687042803.9483
MEM 3989.222656 1687042804.0488
MEM 3989.222656 1687042804.1494
MEM 3989.222656 1687042804.2499
MEM 3989.222656 1687042804.3504
MEM 3989.222656 1687042804.4509
MEM 3989.222656 1687042804.5514
MEM 3989.222656 1687042804.6519
MEM 3989.222656 1687042804.7525
MEM 3989.222656 1687042804.8530
MEM 3989.222656 1687042804.9536
MEM 3989.222656 1687042805.0541
MEM 3989.222656 1687042805.1547
MEM 3989.222656 1687042805.2552
MEM 3989.222656 1687042805.3559
MEM 3989.222656 1687042805.4564
MEM 3989.222656 1687042805.5570
MEM 3989.222656 1687042805.6575
MEM 3989.222656 1687042805.7580
MEM 3989.222656 1687042805.8585
MEM 3989.222656 1687042805.9590
MEM 3989.222656 1687042806.0595
MEM 3989.222656 1687042806.1601
MEM 3989.222656 1687042806.2606
MEM 3989.222656 1687042806.3611
MEM 3989.222656 1687042806.4617
MEM 3989.222656 1687042806.5622
MEM 3989.222656 1687042806.6627
MEM 3989.222656 1687042806.7632
MEM 3989.222656 1687042806.8637
MEM 3989.222656 1687042806.9642
MEM 3989.222656 1687042807.0648
MEM 3989.222656 1687042807.1654
MEM 3989.222656 1687042807.2659
MEM 3989.222656 1687042807.3663
MEM 3989.222656 1687042807.4669
MEM 3989.222656 1687042807.5674
MEM 3989.222656 1687042807.6679
MEM 3989.222656 1687042807.7684
MEM 3989.222656 1687042807.8689
MEM 3989.222656 1687042807.9695
MEM 3989.222656 1687042808.0700
MEM 3989.222656 1687042808.1706
MEM 3989.222656 1687042808.2710
MEM 3989.222656 1687042808.3716
MEM 3989.222656 1687042808.4721
MEM 3989.222656 1687042808.5726
MEM 3989.222656 1687042808.6731
MEM 3989.222656 1687042808.7736
MEM 3989.222656 1687042808.8741
MEM 3989.222656 1687042808.9746
MEM 3989.222656 1687042809.0752
MEM 3989.222656 1687042809.1757
MEM 3989.222656 1687042809.2762
MEM 3989.222656 1687042809.3767
MEM 3989.222656 1687042809.4772
MEM 3989.222656 1687042809.5778
MEM 3989.222656 1687042809.6783
MEM 3989.222656 1687042809.7788
MEM 3989.222656 1687042809.8794
MEM 3989.222656 1687042809.9799
MEM 3989.222656 1687042810.0804
MEM 3989.222656 1687042810.1810
MEM 3989.222656 1687042810.2815
MEM 3989.222656 1687042810.3820
MEM 3989.222656 1687042810.4825
MEM 3989.222656 1687042810.5830
MEM 3989.222656 1687042810.6836
MEM 3989.222656 1687042810.7841
MEM 3989.222656 1687042810.8846
MEM 3989.222656 1687042810.9851
MEM 3989.222656 1687042811.0856
MEM 3989.222656 1687042811.1862
MEM 3989.222656 1687042811.2867
MEM 3989.222656 1687042811.3872
MEM 3989.222656 1687042811.4877
MEM 3989.222656 1687042811.5882
MEM 3989.222656 1687042811.6888
MEM 3989.222656 1687042811.7893
MEM 3989.222656 1687042811.8898
MEM 3989.222656 1687042811.9904
MEM 3989.222656 1687042812.0909
MEM 3989.222656 1687042812.1915
MEM 3989.222656 1687042812.2920
MEM 3989.222656 1687042812.3925
MEM 3989.222656 1687042812.4930
MEM 3989.222656 1687042812.5936
MEM 3989.222656 1687042812.6941
MEM 3989.222656 1687042812.7946
MEM 3989.222656 1687042812.8951
MEM 3989.222656 1687042812.9957
MEM 3989.222656 1687042813.0962
MEM 3989.222656 1687042813.1968
MEM 3989.222656 1687042813.2974
MEM 3989.222656 1687042813.3979
MEM 3989.222656 1687042813.4984
MEM 3989.222656 1687042813.5989
MEM 3989.222656 1687042813.6994
MEM 3989.222656 1687042813.8000
MEM 3989.222656 1687042813.9005
MEM 3989.222656 1687042814.0010
MEM 3989.222656 1687042814.1015
MEM 3989.222656 1687042814.2021
MEM 3989.222656 1687042814.3026
MEM 3989.222656 1687042814.4031
MEM 3989.222656 1687042814.5036
MEM 3989.222656 1687042814.6042
MEM 3989.222656 1687042814.7047
MEM 3989.222656 1687042814.8052
MEM 3989.222656 1687042814.9057
MEM 3989.222656 1687042815.0062
MEM 3989.222656 1687042815.1067
MEM 3989.222656 1687042815.2073
MEM 3989.222656 1687042815.3079
MEM 3989.222656 1687042815.4084
MEM 3989.222656 1687042815.5089
MEM 3989.222656 1687042815.6094
MEM 3989.222656 1687042815.7100
MEM 3989.222656 1687042815.8105
MEM 3989.222656 1687042815.9110
MEM 3989.222656 1687042816.0115
MEM 3989.222656 1687042816.1120
MEM 3989.222656 1687042816.2126
MEM 3989.222656 1687042816.3132
MEM 3989.222656 1687042816.4137
MEM 3989.222656 1687042816.5142
MEM 3989.222656 1687042816.6147
MEM 3989.222656 1687042816.7152
MEM 3989.222656 1687042816.8158
MEM 3989.222656 1687042816.9163
MEM 3989.222656 1687042817.0168
MEM 3989.222656 1687042817.1173
MEM 3989.222656 1687042817.2178
MEM 3989.222656 1687042817.3183
MEM 3989.222656 1687042817.4188
MEM 3989.222656 1687042817.5193
MEM 3989.222656 1687042817.6199
MEM 3989.222656 1687042817.7204
MEM 3989.222656 1687042817.8209
MEM 3989.222656 1687042817.9214
MEM 3989.222656 1687042818.0219
MEM 3989.222656 1687042818.1225
MEM 3989.222656 1687042818.2232
MEM 3989.222656 1687042818.3237
MEM 3989.222656 1687042818.4242
MEM 3989.222656 1687042818.5247
MEM 3989.222656 1687042818.6252
MEM 3989.222656 1687042818.7258
MEM 3989.222656 1687042818.8263
MEM 3989.222656 1687042818.9268
MEM 3989.222656 1687042819.0273
MEM 3989.222656 1687042819.1278
MEM 3989.222656 1687042819.2284
MEM 3989.222656 1687042819.3289
MEM 3989.222656 1687042819.4295
