CMDLINE /usr/bin/python3 MemoryLeakTests.py
MEM 3302.601562 1687043665.6180
MEM 3302.601562 1687043665.7185
MEM 3302.601562 1687043665.8191
MEM 3302.601562 1687043665.9196
MEM 3302.601562 1687043666.0201
MEM 3302.601562 1687043666.1206
MEM 3302.601562 1687043666.2212
MEM 3302.601562 1687043666.3218
MEM 3302.601562 1687043666.4223
MEM 3302.601562 1687043666.5228
MEM 3302.601562 1687043666.6234
MEM 3302.601562 1687043666.7239
MEM 3302.601562 1687043666.8244
MEM 3302.601562 1687043666.9249
MEM 3302.601562 1687043667.0255
MEM 3302.601562 1687043667.1260
MEM 3302.601562 1687043667.2266
MEM 3302.601562 1687043667.3271
MEM 3302.601562 1687043667.4276
MEM 3302.601562 1687043667.5281
MEM 3302.601562 1687043667.6287
MEM 3302.601562 1687043667.7292
MEM 3302.601562 1687043667.8297
MEM 3302.601562 1687043667.9302
MEM 3302.601562 1687043668.0307
MEM 3302.601562 1687043668.1313
MEM 3302.601562 1687043668.2318
MEM 3302.601562 1687043668.3324
MEM 3302.601562 1687043668.4329
MEM 3302.601562 1687043668.5335
MEM 3302.601562 1687043668.6340
MEM 3302.601562 1687043668.7345
MEM 3302.601562 1687043668.8350
MEM 3302.601562 1687043668.9356
MEM 3302.601562 1687043669.0361
MEM 3302.601562 1687043669.1367
MEM 3302.601562 1687043669.2372
MEM 3302.601562 1687043669.3377
MEM 3302.601562 1687043669.4382
MEM 3302.601562 1687043669.5387
MEM 3302.601562 1687043669.6392
MEM 3302.601562 1687043669.7398
MEM 3302.601562 1687043669.8403
MEM 3302.601562 1687043669.9408
MEM 3302.601562 1687043670.0414
MEM 3302.601562 1687043670.1420
MEM 3302.601562 1687043670.2426
MEM 3302.601562 1687043670.3431
MEM 3302.601562 1687043670.4436
MEM 3302.601562 1687043670.5441
MEM 3302.601562 1687043670.6447
MEM 3302.601562 1687043670.7452
MEM 3302.601562 1687043670.8457
MEM 3302.601562 1687043670.9463
MEM 3302.601562 1687043671.0468
MEM 3302.601562 1687043671.1474
MEM 3302.601562 1687043671.2480
MEM 3302.601562 1687043671.3485
MEM 3302.601562 1687043671.4490
MEM 3302.601562 1687043671.5496
MEM 3302.601562 1687043671.6501
MEM 3302.601562 1687043671.7506
MEM 3302.601562 1687043671.8511
MEM 3302.601562 1687043671.9516
MEM 3302.601562 1687043672.0522
MEM 3302.601562 1687043672.1528
MEM 3302.601562 1687043672.2534
MEM 3302.601562 1687043672.3539
MEM 3302.601562 1687043672.4544
MEM 3302.601562 1687043672.5549
MEM 3302.601562 1687043672.6554
MEM 3302.601562 1687043672.7560
MEM 3302.601562 1687043672.8565
MEM 3302.601562 1687043672.9570
MEM 3302.601562 1687043673.0575
MEM 3302.601562 1687043673.1581
MEM 3302.601562 1687043673.2586
MEM 3302.601562 1687043673.3591
MEM 3302.601562 1687043673.4597
MEM 3302.601562 1687043673.5602
MEM 3302.601562 1687043673.6607
MEM 3302.601562 1687043673.7612
MEM 3302.601562 1687043673.8618
MEM 3302.601562 1687043673.9623
MEM 3302.601562 1687043674.0628
MEM 3302.601562 1687043674.1634
MEM 3302.601562 1687043674.2640
MEM 3302.601562 1687043674.3645
MEM 3302.601562 1687043674.4650
MEM 3302.601562 1687043674.5656
MEM 3302.601562 1687043674.6661
MEM 3302.601562 1687043674.7666
MEM 3302.601562 1687043674.8671
MEM 3302.601562 1687043674.9676
MEM 3302.601562 1687043675.0682
MEM 3302.601562 1687043675.1688
MEM 3302.601562 1687043675.2694
MEM 3302.601562 1687043675.3699
MEM 3302.601562 1687043675.4704
MEM 3302.601562 1687043675.5709
MEM 3302.601562 1687043675.6714
MEM 3302.601562 1687043675.7720
MEM 3302.601562 1687043675.8725
MEM 3302.601562 1687043675.9730
MEM 3302.601562 1687043676.0736
MEM 3302.601562 1687043676.1742
MEM 3302.601562 1687043676.2748
MEM 3302.601562 1687043676.3753
MEM 3302.601562 1687043676.4758
MEM 3302.601562 1687043676.5763
MEM 3302.601562 1687043676.6768
MEM 3302.601562 1687043676.7774
MEM 3302.601562 1687043676.8779
MEM 3302.601562 1687043676.9784
MEM 3302.601562 1687043677.0789
MEM 3302.601562 1687043677.1796
MEM 3302.601562 1687043677.2801
MEM 3302.601562 1687043677.3806
MEM 3302.601562 1687043677.4812
MEM 3302.601562 1687043677.5817
MEM 3302.601562 1687043677.6822
MEM 3302.601562 1687043677.7827
MEM 3302.601562 1687043677.8832
MEM 3302.601562 1687043677.9838
MEM 3302.601562 1687043678.0843
MEM 3302.601562 1687043678.1849
MEM 3302.601562 1687043678.2855
MEM 3302.601562 1687043678.3860
MEM 3302.601562 1687043678.4865
MEM 3302.601562 1687043678.5870
MEM 3302.601562 1687043678.6876
MEM 3302.601562 1687043678.7881
MEM 3302.601562 1687043678.8886
MEM 3302.601562 1687043678.9891
MEM 3302.601562 1687043679.0896
MEM 3302.601562 1687043679.1902
MEM 3302.601562 1687043679.2908
MEM 3302.601562 1687043679.3913
MEM 3302.601562 1687043679.4918
MEM 3302.601562 1687043679.5923
MEM 3302.601562 1687043679.6929
MEM 3302.601562 1687043679.7934
MEM 3302.601562 1687043679.8939
MEM 3302.601562 1687043679.9944
MEM 3302.601562 1687043680.0950
MEM 3302.601562 1687043680.1956
MEM 3302.601562 1687043680.2962
MEM 3302.601562 1687043680.3967
MEM 3302.601562 1687043680.4972
MEM 3302.601562 1687043680.5977
MEM 3302.601562 1687043680.6982
MEM 3302.601562 1687043680.7988
MEM 3302.601562 1687043680.8993
MEM 3302.601562 1687043680.9998
MEM 3302.601562 1687043681.1003
MEM 3302.601562 1687043681.2010
MEM 3302.601562 1687043681.3016
MEM 3302.601562 1687043681.4021
MEM 3302.601562 1687043681.5026
MEM 3302.601562 1687043681.6031
MEM 3302.601562 1687043681.7036
MEM 3302.601562 1687043681.8041
MEM 3302.601562 1687043681.9047
MEM 3302.601562 1687043682.0052
MEM 3302.601562 1687043682.1057
MEM 3302.601562 1687043682.2063
MEM 3302.601562 1687043682.3068
MEM 3302.601562 1687043682.4074
MEM 3302.601562 1687043682.5079
MEM 3302.601562 1687043682.6084
MEM 3302.601562 1687043682.7089
MEM 3302.601562 1687043682.8095
MEM 3302.601562 1687043682.9100
MEM 3302.601562 1687043683.0105
MEM 3302.601562 1687043683.1110
MEM 3302.601562 1687043683.2116
MEM 3302.601562 1687043683.3122
MEM 3302.601562 1687043683.4127
MEM 3302.601562 1687043683.5132
MEM 3302.601562 1687043683.6138
MEM 3302.601562 1687043683.7143
MEM 3302.601562 1687043683.8148
MEM 3302.601562 1687043683.9153
MEM 3302.601562 1687043684.0159
MEM 3302.601562 1687043684.1164
MEM 3302.601562 1687043684.2170
MEM 3302.601562 1687043684.3175
MEM 3302.601562 1687043684.4181
MEM 3302.601562 1687043684.5186
MEM 3302.601562 1687043684.6191
MEM 3302.601562 1687043684.7196
MEM 3302.601562 1687043684.8202
MEM 3302.601562 1687043684.9207
MEM 3302.601562 1687043685.0212
MEM 3302.601562 1687043685.1217
MEM 3302.882812 1687043685.2223
MEM 3302.585938 1687043685.3228
MEM 3302.585938 1687043685.4234
MEM 3302.585938 1687043685.5239
MEM 3302.585938 1687043685.6245
MEM 3302.585938 1687043685.7250
MEM 3302.585938 1687043685.8255
MEM 3302.867188 1687043685.9261
MEM 3302.613281 1687043686.0266
MEM 3302.613281 1687043686.1271
MEM 3302.613281 1687043686.2277
MEM 3302.613281 1687043686.3283
MEM 3302.613281 1687043686.4288
MEM 3302.613281 1687043686.5294
MEM 3302.710938 1687043686.6299
MEM 3302.640625 1687043686.7304
MEM 3302.640625 1687043686.8309
MEM 3302.640625 1687043686.9315
MEM 3302.640625 1687043687.0320
MEM 3302.640625 1687043687.1325
MEM 3302.640625 1687043687.2331
MEM 3302.855469 1687043687.3336
MEM 3302.628906 1687043687.4341
MEM 3302.628906 1687043687.5347
MEM 3302.628906 1687043687.6352
MEM 3302.628906 1687043687.7357
MEM 3302.628906 1687043687.8362
MEM 3302.628906 1687043687.9367
MEM 3302.910156 1687043688.0373
MEM 3302.613281 1687043688.1378
MEM 3302.613281 1687043688.2383
MEM 3302.613281 1687043688.3389
MEM 3302.613281 1687043688.4394
MEM 3302.613281 1687043688.5399
MEM 3302.613281 1687043688.6404
MEM 3302.597656 1687043688.7409
MEM 3302.597656 1687043688.8415
MEM 3302.597656 1687043688.9420
MEM 3302.597656 1687043689.0425
MEM 3302.597656 1687043689.1431
MEM 3302.597656 1687043689.2437
MEM 3302.597656 1687043689.3442
MEM 3302.589844 1687043689.4448
MEM 3302.589844 1687043689.5453
MEM 3302.589844 1687043689.6458
MEM 3302.589844 1687043689.7464
MEM 3302.589844 1687043689.8469
MEM 3302.589844 1687043689.9474
MEM 3302.878906 1687043690.0479
MEM 3302.574219 1687043690.1484
MEM 3302.574219 1687043690.2489
MEM 3302.574219 1687043690.3495
MEM 3302.574219 1687043690.4500
MEM 3302.574219 1687043690.5506
MEM 3302.574219 1687043690.6511
MEM 3302.570312 1687043690.7516
MEM 3302.570312 1687043690.8521
MEM 3302.570312 1687043690.9526
MEM 3302.570312 1687043691.0532
MEM 3302.570312 1687043691.1538
MEM 3302.570312 1687043691.2543
MEM 3302.851562 1687043691.3548
MEM 3302.562500 1687043691.4554
MEM 3302.562500 1687043691.5559
MEM 3302.562500 1687043691.6564
MEM 3302.562500 1687043691.7570
MEM 3302.562500 1687043691.8575
MEM 3302.562500 1687043691.9580
MEM 3302.546875 1687043692.0585
MEM 3302.546875 1687043692.1592
MEM 3302.546875 1687043692.2597
MEM 3302.546875 1687043692.3602
MEM 3302.546875 1687043692.4607
MEM 3302.546875 1687043692.5612
MEM 3302.546875 1687043692.6618
MEM 3302.531250 1687043692.7623
MEM 3302.531250 1687043692.8628
MEM 3302.531250 1687043692.9633
MEM 3302.531250 1687043693.0638
MEM 3302.531250 1687043693.1644
MEM 3302.531250 1687043693.2649
MEM 3302.726562 1687043693.3655
MEM 3302.789062 1687043693.4660
MEM 3302.789062 1687043693.5665
MEM 3302.789062 1687043693.6671
MEM 3302.789062 1687043693.7676
MEM 3302.789062 1687043693.8681
MEM 3302.789062 1687043693.9686
MEM 3302.769531 1687043694.0691
MEM 3302.769531 1687043694.1697
MEM 3302.769531 1687043694.2703
MEM 3302.769531 1687043694.3708
MEM 3302.769531 1687043694.4713
MEM 3302.769531 1687043694.5718
MEM 3302.769531 1687043694.6722
MEM 3302.757812 1687043694.7727
MEM 3302.757812 1687043694.8732
MEM 3302.757812 1687043694.9738
MEM 3302.757812 1687043695.0743
MEM 3302.757812 1687043695.1749
MEM 3302.757812 1687043695.2754
MEM 3303.000000 1687043695.3759
MEM 3302.742188 1687043695.4765
MEM 3302.742188 1687043695.5770
MEM 3302.742188 1687043695.6776
MEM 3302.742188 1687043695.7781
MEM 3302.742188 1687043695.8786
MEM 3302.742188 1687043695.9791
MEM 3303.023438 1687043696.0796
MEM 3302.765625 1687043696.1803
MEM 3302.765625 1687043696.2808
MEM 3302.765625 1687043696.3813
MEM 3302.765625 1687043696.4818
MEM 3302.832031 1687043696.5824
MEM 3302.878906 1687043696.6829
MEM 3302.863281 1687043696.7834
MEM 3302.863281 1687043696.8839
MEM 3302.863281 1687043696.9844
MEM 3302.863281 1687043697.0850
MEM 3302.863281 1687043697.1856
MEM 3302.863281 1687043697.2861
MEM 3302.863281 1687043697.3866
MEM 3302.847656 1687043697.4871
MEM 3302.847656 1687043697.5876
MEM 3302.847656 1687043697.6882
MEM 3302.847656 1687043697.7887
MEM 3302.847656 1687043697.8892
MEM 3302.898438 1687043697.9897
MEM 3303.195312 1687043698.0903
MEM 3302.910156 1687043698.1909
MEM 3303.054688 1687043698.2914
MEM 3304.140625 1687043698.3920
MEM 3304.140625 1687043698.4925
MEM 3304.140625 1687043698.5930
MEM 3304.816406 1687043698.6935
MEM 3304.816406 1687043698.7941
MEM 3304.816406 1687043698.8946
MEM 3304.816406 1687043698.9951
MEM 3304.816406 1687043699.0956
MEM 3304.824219 1687043699.1962
MEM 3304.824219 1687043699.2967
MEM 3304.824219 1687043699.3973
MEM 3304.824219 1687043699.4978
MEM 3304.824219 1687043699.5983
MEM 3304.824219 1687043699.6989
MEM 3304.824219 1687043699.7994
MEM 3304.824219 1687043699.8999
MEM 3304.824219 1687043700.0004
MEM 3304.824219 1687043700.1009
MEM 3304.824219 1687043700.2016
MEM 3304.824219 1687043700.3021
MEM 3304.824219 1687043700.4026
MEM 3304.824219 1687043700.5032
MEM 3304.824219 1687043700.6037
MEM 3304.824219 1687043700.7042
MEM 3304.824219 1687043700.8048
MEM 3304.824219 1687043700.9053
MEM 3304.824219 1687043701.0058
MEM 3304.824219 1687043701.1065
MEM 3304.824219 1687043701.2071
MEM 3304.824219 1687043701.3076
MEM 3304.824219 1687043701.4082
MEM 3304.824219 1687043701.5088
MEM 3304.824219 1687043701.6094
MEM 3304.824219 1687043701.7099
MEM 3304.824219 1687043701.8105
MEM 3304.824219 1687043701.9110
MEM 3304.824219 1687043702.0115
MEM 3304.824219 1687043702.1121
MEM 3304.824219 1687043702.2127
MEM 3304.824219 1687043702.3132
MEM 3304.824219 1687043702.4136
MEM 3304.824219 1687043702.5141
MEM 3304.824219 1687043702.6146
MEM 3304.824219 1687043702.7152
MEM 3304.824219 1687043702.8158
MEM 3304.824219 1687043702.9165
MEM 3304.824219 1687043703.0170
MEM 3304.824219 1687043703.1175
MEM 3304.824219 1687043703.2181
MEM 3304.824219 1687043703.3186
MEM 3304.824219 1687043703.4190
MEM 3304.824219 1687043703.5195
MEM 3304.824219 1687043703.6201
MEM 3304.824219 1687043703.7206
MEM 3304.824219 1687043703.8211
MEM 3304.824219 1687043703.9216
MEM 3304.824219 1687043704.0221
MEM 3304.824219 1687043704.1226
MEM 3304.824219 1687043704.2233
MEM 3304.824219 1687043704.3238
MEM 3304.824219 1687043704.4243
MEM 3304.824219 1687043704.5248
MEM 3304.824219 1687043704.6254
MEM 3304.824219 1687043704.7259
MEM 3304.824219 1687043704.8264
MEM 3304.824219 1687043704.9269
MEM 3304.824219 1687043705.0274
MEM 3304.824219 1687043705.1279
MEM 3304.824219 1687043705.2285
MEM 3304.824219 1687043705.3290
MEM 3304.824219 1687043705.4296
MEM 3304.824219 1687043705.5301
MEM 3304.824219 1687043705.6306
MEM 3304.824219 1687043705.7311
MEM 3304.824219 1687043705.8316
MEM 3304.824219 1687043705.9323
MEM 3304.824219 1687043706.0328
MEM 3304.824219 1687043706.1334
MEM 3304.824219 1687043706.2340
MEM 3304.824219 1687043706.3345
MEM 3304.824219 1687043706.4350
MEM 3304.824219 1687043706.5356
MEM 3304.824219 1687043706.6361
MEM 3304.824219 1687043706.7366
MEM 3304.824219 1687043706.8372
MEM 3304.824219 1687043706.9377
MEM 3304.824219 1687043707.0381
MEM 3304.824219 1687043707.1387
MEM 3304.824219 1687043707.2393
MEM 3304.824219 1687043707.3398
MEM 3304.824219 1687043707.4403
MEM 3304.824219 1687043707.5408
MEM 3304.824219 1687043707.6414
MEM 3304.824219 1687043707.7420
MEM 3304.824219 1687043707.8426
MEM 3304.824219 1687043707.9432
MEM 3304.824219 1687043708.0439
MEM 3304.824219 1687043708.1446
MEM 3304.824219 1687043708.2453
MEM 3304.824219 1687043708.3458
MEM 3304.824219 1687043708.4463
MEM 3304.824219 1687043708.5468
MEM 3304.824219 1687043708.6473
MEM 3304.824219 1687043708.7478
MEM 3304.824219 1687043708.8483
MEM 3304.824219 1687043708.9488
MEM 3304.824219 1687043709.0494
MEM 3304.824219 1687043709.1500
MEM 3304.824219 1687043709.2505
MEM 3304.824219 1687043709.3511
MEM 3304.824219 1687043709.4516
MEM 3304.824219 1687043709.5521
MEM 3304.824219 1687043709.6526
MEM 3304.824219 1687043709.7531
MEM 3304.824219 1687043709.8537
MEM 3304.824219 1687043709.9542
MEM 3304.824219 1687043710.0547
MEM 3304.824219 1687043710.1553
MEM 3304.824219 1687043710.2558
MEM 3304.824219 1687043710.3564
MEM 3304.824219 1687043710.4569
MEM 3304.824219 1687043710.5574
MEM 3304.824219 1687043710.6579
MEM 3304.824219 1687043710.7584
MEM 3304.824219 1687043710.8590
MEM 3304.824219 1687043710.9595
MEM 3304.824219 1687043711.0601
MEM 3304.824219 1687043711.1608
MEM 3304.824219 1687043711.2614
MEM 3304.824219 1687043711.3618
MEM 3304.824219 1687043711.4623
MEM 3304.824219 1687043711.5628
MEM 3304.824219 1687043711.6633
MEM 3304.824219 1687043711.7639
MEM 3304.824219 1687043711.8644
MEM 3304.824219 1687043711.9649
MEM 3304.824219 1687043712.0655
MEM 3304.824219 1687043712.1661
MEM 3304.824219 1687043712.2666
MEM 3304.824219 1687043712.3671
MEM 3304.824219 1687043712.4677
MEM 3304.824219 1687043712.5682
MEM 3304.824219 1687043712.6687
MEM 3304.824219 1687043712.7692
MEM 3304.824219 1687043712.8697
MEM 3304.824219 1687043712.9701
MEM 3304.824219 1687043713.0706
MEM 3304.824219 1687043713.1713
MEM 3304.824219 1687043713.2718
MEM 3304.824219 1687043713.3723
MEM 3304.824219 1687043713.4728
MEM 3304.824219 1687043713.5733
MEM 3304.824219 1687043713.6738
MEM 3304.824219 1687043713.7743
MEM 3304.824219 1687043713.8748
MEM 3304.824219 1687043713.9753
MEM 3304.824219 1687043714.0759
MEM 3304.824219 1687043714.1765
MEM 3304.824219 1687043714.2770
MEM 3304.824219 1687043714.3776
MEM 3304.824219 1687043714.4781
MEM 3304.824219 1687043714.5786
MEM 3304.824219 1687043714.6791
MEM 3304.824219 1687043714.7796
MEM 3304.824219 1687043714.8802
MEM 3304.824219 1687043714.9807
MEM 3304.824219 1687043715.0812
MEM 3304.824219 1687043715.1818
MEM 3304.824219 1687043715.2824
MEM 3304.824219 1687043715.3829
MEM 3304.824219 1687043715.4834
MEM 3304.824219 1687043715.5839
MEM 3304.824219 1687043715.6845
MEM 3304.824219 1687043715.7850
MEM 3304.824219 1687043715.8855
MEM 3304.824219 1687043715.9860
MEM 3304.824219 1687043716.0866
MEM 3304.824219 1687043716.1871
MEM 3304.824219 1687043716.2876
MEM 3304.824219 1687043716.3881
MEM 3304.824219 1687043716.4886
MEM 3304.824219 1687043716.5891
MEM 3304.824219 1687043716.6897
MEM 3304.824219 1687043716.7902
MEM 3304.824219 1687043716.8907
MEM 3304.824219 1687043716.9912
MEM 3304.824219 1687043717.0918
MEM 3304.824219 1687043717.1924
MEM 3304.824219 1687043717.2929
MEM 3304.824219 1687043717.3934
MEM 3304.824219 1687043717.4939
MEM 3304.824219 1687043717.5944
MEM 3304.824219 1687043717.6949
MEM 3304.824219 1687043717.7954
MEM 3304.824219 1687043717.8959
MEM 3304.824219 1687043717.9964
MEM 3304.824219 1687043718.0969
MEM 3304.824219 1687043718.1975
MEM 3304.824219 1687043718.2981
MEM 3304.824219 1687043718.3986
MEM 3304.824219 1687043718.4991
MEM 3304.824219 1687043718.5996
MEM 3304.824219 1687043718.7001
MEM 3304.824219 1687043718.8007
MEM 3304.824219 1687043718.9012
MEM 3304.824219 1687043719.0017
MEM 3304.824219 1687043719.1022
MEM 3304.824219 1687043719.2028
MEM 3304.824219 1687043719.3034
MEM 3304.824219 1687043719.4039
MEM 3304.824219 1687043719.5044
MEM 3304.824219 1687043719.6049
MEM 3304.824219 1687043719.7055
MEM 3304.824219 1687043719.8060
MEM 3304.824219 1687043719.9065
MEM 3304.824219 1687043720.0070
MEM 3304.824219 1687043720.1075
MEM 3304.824219 1687043720.2082
MEM 3304.824219 1687043720.3087
MEM 3304.824219 1687043720.4092
MEM 3304.824219 1687043720.5098
MEM 3304.824219 1687043720.6103
MEM 3304.824219 1687043720.7108
MEM 3304.824219 1687043720.8113
MEM 3304.824219 1687043720.9118
MEM 3304.824219 1687043721.0124
MEM 3304.824219 1687043721.1129
MEM 3304.824219 1687043721.2135
MEM 3304.824219 1687043721.3140
MEM 3304.824219 1687043721.4145
MEM 3304.824219 1687043721.5150
MEM 3304.824219 1687043721.6156
MEM 3304.824219 1687043721.7161
MEM 3304.824219 1687043721.8166
MEM 3304.824219 1687043721.9171
MEM 3304.824219 1687043722.0176
MEM 3304.824219 1687043722.1182
MEM 3304.824219 1687043722.2188
MEM 3304.824219 1687043722.3194
MEM 3304.824219 1687043722.4199
MEM 3304.824219 1687043722.5204
MEM 3304.824219 1687043722.6210
MEM 3304.824219 1687043722.7215
MEM 3304.824219 1687043722.8220
MEM 3304.824219 1687043722.9227
MEM 3304.824219 1687043723.0233
MEM 3304.824219 1687043723.1238
MEM 3304.824219 1687043723.2245
MEM 3304.824219 1687043723.3251
MEM 3304.824219 1687043723.4259
MEM 3304.824219 1687043723.5265
MEM 3304.824219 1687043723.6271
MEM 3304.824219 1687043723.7276
MEM 3304.824219 1687043723.8281
MEM 3304.824219 1687043723.9286
MEM 3304.824219 1687043724.0291
MEM 3304.824219 1687043724.1297
MEM 3304.824219 1687043724.2302
MEM 3304.824219 1687043724.3307
MEM 3304.824219 1687043724.4313
MEM 3304.824219 1687043724.5318
MEM 3304.824219 1687043724.6323
MEM 3304.824219 1687043724.7328
MEM 3304.824219 1687043724.8334
MEM 3304.824219 1687043724.9339
MEM 3304.824219 1687043725.0344
MEM 3304.824219 1687043725.1350
MEM 3304.824219 1687043725.2356
MEM 3304.824219 1687043725.3361
MEM 3304.824219 1687043725.4366
MEM 3304.824219 1687043725.5371
MEM 3304.824219 1687043725.6377
MEM 3304.824219 1687043725.7382
MEM 3304.824219 1687043725.8387
MEM 3304.824219 1687043725.9392
MEM 3304.824219 1687043726.0397
MEM 3304.824219 1687043726.1403
MEM 3304.824219 1687043726.2409
MEM 3304.824219 1687043726.3415
MEM 3304.824219 1687043726.4420
MEM 3304.824219 1687043726.5425
MEM 3304.824219 1687043726.6431
MEM 3304.824219 1687043726.7436
MEM 3304.824219 1687043726.8441
MEM 3304.824219 1687043726.9446
MEM 3304.824219 1687043727.0451
MEM 3304.824219 1687043727.1457
MEM 3304.824219 1687043727.2462
MEM 3304.824219 1687043727.3467
MEM 3304.824219 1687043727.4473
MEM 3304.824219 1687043727.5478
MEM 3304.824219 1687043727.6483
MEM 3304.824219 1687043727.7488
MEM 3304.824219 1687043727.8494
MEM 3304.824219 1687043727.9499
MEM 3304.824219 1687043728.0504
MEM 3304.824219 1687043728.1510
MEM 3304.824219 1687043728.2515
MEM 3304.824219 1687043728.3520
MEM 3304.824219 1687043728.4525
MEM 3304.824219 1687043728.5531
MEM 3304.824219 1687043728.6536
MEM 3304.824219 1687043728.7541
MEM 3304.824219 1687043728.8546
MEM 3304.824219 1687043728.9551
MEM 3304.824219 1687043729.0557
MEM 3304.824219 1687043729.1563
MEM 3304.824219 1687043729.2568
MEM 3304.824219 1687043729.3574
MEM 3304.824219 1687043729.4579
MEM 3304.824219 1687043729.5584
MEM 3304.824219 1687043729.6589
MEM 3304.824219 1687043729.7594
MEM 3304.824219 1687043729.8599
MEM 3304.824219 1687043729.9605
MEM 3304.824219 1687043730.0610
MEM 3304.824219 1687043730.1616
MEM 3304.824219 1687043730.2621
MEM 3304.824219 1687043730.3627
MEM 3304.824219 1687043730.4632
MEM 3304.824219 1687043730.5637
MEM 3304.824219 1687043730.6642
MEM 3304.824219 1687043730.7647
MEM 3304.824219 1687043730.8652
MEM 3304.824219 1687043730.9658
MEM 3304.824219 1687043731.0663
MEM 3304.824219 1687043731.1669
MEM 3304.824219 1687043731.2675
MEM 3304.824219 1687043731.3680
MEM 3304.824219 1687043731.4685
MEM 3304.824219 1687043731.5691
MEM 3304.824219 1687043731.6696
MEM 3304.824219 1687043731.7701
MEM 3304.824219 1687043731.8706
MEM 3304.824219 1687043731.9712
MEM 3304.824219 1687043732.0717
MEM 3304.824219 1687043732.1722
MEM 3304.824219 1687043732.2727
MEM 3304.824219 1687043732.3732
MEM 3304.824219 1687043732.4737
MEM 3304.824219 1687043732.5742
MEM 3304.824219 1687043732.6747
MEM 3304.824219 1687043732.7752
MEM 3304.824219 1687043732.8757
MEM 3304.824219 1687043732.9763
MEM 3304.824219 1687043733.0768
MEM 3304.824219 1687043733.1774
MEM 3304.824219 1687043733.2779
MEM 3304.824219 1687043733.3784
MEM 3304.824219 1687043733.4789
MEM 3304.824219 1687043733.5794
MEM 3304.824219 1687043733.6799
MEM 3304.824219 1687043733.7804
MEM 3304.824219 1687043733.8810
MEM 3304.824219 1687043733.9815
MEM 3304.824219 1687043734.0820
MEM 3304.824219 1687043734.1826
MEM 3304.824219 1687043734.2831
MEM 3304.824219 1687043734.3836
MEM 3304.824219 1687043734.4841
MEM 3304.824219 1687043734.5847
MEM 3304.824219 1687043734.6852
MEM 3304.824219 1687043734.7857
MEM 3304.824219 1687043734.8862
MEM 3304.824219 1687043734.9867
MEM 3304.824219 1687043735.0872
MEM 3304.824219 1687043735.1879
MEM 3304.824219 1687043735.2884
MEM 3304.824219 1687043735.3889
MEM 3304.824219 1687043735.4895
MEM 3304.824219 1687043735.5900
MEM 3304.824219 1687043735.6905
MEM 3304.824219 1687043735.7910
MEM 3304.824219 1687043735.8916
MEM 3304.824219 1687043735.9921
MEM 3304.824219 1687043736.0926
MEM 3304.824219 1687043736.1932
MEM 3304.824219 1687043736.2937
MEM 3304.824219 1687043736.3942
MEM 3304.824219 1687043736.4947
MEM 3304.824219 1687043736.5953
MEM 3304.824219 1687043736.6958
MEM 3304.824219 1687043736.7963
MEM 3304.824219 1687043736.8969
MEM 3304.824219 1687043736.9974
MEM 3304.824219 1687043737.0979
MEM 3304.824219 1687043737.1985
MEM 3304.824219 1687043737.2990
MEM 3304.824219 1687043737.3996
MEM 3304.824219 1687043737.5001
MEM 3304.824219 1687043737.6006
MEM 3304.824219 1687043737.7012
MEM 3304.824219 1687043737.8017
MEM 3304.824219 1687043737.9022
MEM 3304.824219 1687043738.0027
MEM 3304.824219 1687043738.1032
MEM 3304.824219 1687043738.2038
MEM 3304.824219 1687043738.3043
MEM 3304.824219 1687043738.4048
MEM 3304.824219 1687043738.5054
MEM 3304.824219 1687043738.6059
MEM 3304.824219 1687043738.7064
MEM 3304.824219 1687043738.8069
MEM 3304.824219 1687043738.9074
MEM 3304.824219 1687043739.0079
MEM 3304.824219 1687043739.1085
MEM 3304.824219 1687043739.2091
MEM 3304.824219 1687043739.3096
MEM 3304.824219 1687043739.4101
MEM 3304.824219 1687043739.5107
MEM 3304.824219 1687043739.6112
MEM 3304.824219 1687043739.7117
MEM 3304.824219 1687043739.8122
MEM 3304.824219 1687043739.9127
MEM 3304.824219 1687043740.0132
MEM 3304.824219 1687043740.1138
MEM 3304.824219 1687043740.2144
MEM 3304.824219 1687043740.3149
MEM 3304.824219 1687043740.4154
MEM 3304.824219 1687043740.5160
MEM 3304.824219 1687043740.6165
MEM 3304.824219 1687043740.7170
MEM 3304.824219 1687043740.8175
MEM 3304.824219 1687043740.9180
MEM 3304.824219 1687043741.0186
MEM 3304.824219 1687043741.1191
MEM 3304.824219 1687043741.2197
MEM 3304.824219 1687043741.3202
MEM 3304.824219 1687043741.4207
MEM 3304.824219 1687043741.5213
MEM 3304.824219 1687043741.6218
MEM 3304.824219 1687043741.7224
MEM 3304.824219 1687043741.8229
MEM 3304.824219 1687043741.9234
MEM 3304.824219 1687043742.0239
MEM 3304.824219 1687043742.1244
MEM 3304.824219 1687043742.2250
MEM 3304.824219 1687043742.3255
MEM 3304.824219 1687043742.4260
MEM 3304.824219 1687043742.5265
MEM 3304.824219 1687043742.6271
MEM 3304.824219 1687043742.7276
MEM 3304.824219 1687043742.8282
MEM 3304.824219 1687043742.9287
MEM 3304.824219 1687043743.0292
MEM 3304.824219 1687043743.1297
MEM 3304.824219 1687043743.2302
MEM 3304.824219 1687043743.3307
MEM 3304.824219 1687043743.4312
MEM 3304.824219 1687043743.5318
